run_id,dataset,method,seed,epoch,train_loss,val_loss,val_macro_f1,prototype_purity,mean_uncertainty,activation_consistency
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,12,0.86812,0.9263,84.1165,0.8448,0.5877,0.8743
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,13,0.7824,0.82278,91.6677,0.7587,0.3202,0.8495
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,14,0.755,0.88212,72.0986,0.7684,0.98,0.8852
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,15,0.7413,0.79496,79.3085,0.8114,0.8079,0.8819
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,16,0.62618,0.66925,93.7632,0.7795,0.2622,0.8224
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,17,0.63825,0.7382,76.4553,0.7589,0.98,0.8635
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,18,0.5668,0.67185,82.0266,0.7595,0.7191,0.8511
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,19,0.54728,0.58944,95.1047,0.8013,0.1824,0.837
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,20,0.49614,0.60896,79.5112,0.7658,0.8853,0.8643
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,21,0.50893,0.55233,83.4223,0.7779,0.704,0.8644
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,22,0.42802,0.48254,95.5421,0.822,0.1651,0.8454
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,23,0.4161,0.48939,79.7448,0.8057,0.9154,0.868
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,24,0.39687,0.44322,85.5286,0.8091,0.6866,0.8399
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,25,0.41245,0.37618,96.6015,0.8125,0.1176,0.8372
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,26,0.33363,0.42183,82.2044,0.8144,0.68,0.8556
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,27,0.34906,0.38093,86.2393,0.8071,0.5824,0.8593
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,28,0.30666,0.3254,97.3695,0.8858,0.0595,0.8706
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,29,0.27714,0.35821,85.634,0.8699,0.6035,0.8494
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,30,0.29048,0.32747,88.2862,0.8659,0.5055,0.8483
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,31,0.2229,0.25857,95.3307,0.8107,0.2548,0.8637
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,32,0.24537,0.36208,75.2954,0.7996,0.98,0.8715
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,33,0.23013,0.28167,82.1105,0.8104,0.7567,0.8543
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,34,0.22256,0.22669,96.6462,0.8303,0.1206,0.8397
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,35,0.20961,0.26994,79.3754,0.8476,0.8327,0.8419
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,36,0.19226,0.26799,84.5092,0.8256,0.6268,0.8495
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,37,0.18209,0.21395,97.5443,0.8299,0.1684,0.8818
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,38,0.18295,0.22654,81.289,0.8162,0.7375,0.8845
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,39,0.15537,0.26013,86.4245,0.8356,0.513,0.8457
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,40,0.14212,0.14705,97.4058,0.8284,0.1237,0.8383
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,41,0.1327,0.2007,81.6283,0.8505,0.8151,0.8313
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,42,0.10894,0.14123,87.4177,0.8403,0.482,0.8437
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,43,0.08617,0.1181,98.1291,0.8408,0.1357,0.8352
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,44,0.11471,0.15172,84.1074,0.8281,0.6458,0.8799
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,45,0.0977,0.12998,87.6915,0.8353,0.3906,0.8909
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,46,0.08684,0.0999,98.6778,0.9012,0.0261,0.8704
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,47,0.09756,0.15061,86.6776,0.8851,0.5713,0.8648
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,48,0.09191,0.13071,89.5817,0.9154,0.4484,0.8364
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,49,0.05879,0.1042,96.2421,0.8421,0.098,0.8508
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,50,0.08073,0.14357,76.2223,0.8071,0.98,0.8194
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,51,0.06856,0.14106,82.9942,0.8071,0.7728,0.8656
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,52,0.08277,0.08087,97.1736,0.8424,0.0832,0.8634
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,53,0.07089,0.15551,79.6786,0.8762,0.8788,0.8516
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,54,0.05482,0.08462,84.944,0.8718,0.5878,0.8385
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,55,0.07016,0.06437,97.7086,0.8441,0.0587,0.8442
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,56,0.04416,0.11536,81.9772,0.8498,0.773,0.8531
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,57,0.07423,0.07302,87.0026,0.8797,0.4639,0.8426
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,58,0.06447,0.05408,97.8107,0.8687,0.1228,0.8592
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,59,0.0368,0.10029,82.3063,0.8635,0.7307,0.8358
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,60,0.02523,0.12138,87.4166,0.8733,0.5752,0.8247
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,1,1.6973,1.85231,85.8451,0.7479,0.6098,0.8207
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,2,1.57664,1.73043,72.6082,0.7964,0.98,0.8675
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,3,1.48002,1.68373,77.4336,0.7644,0.8916,0.8488
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,4,1.40821,1.49315,88.9677,0.8424,0.4342,0.8273
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,5,1.32219,1.4798,77.9586,0.805,0.9022,0.856
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,6,1.2318,1.3779,80.9208,0.7979,0.8141,0.8577
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,7,1.1692,1.21855,88.9391,0.7576,0.5688,0.8684
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,8,1.11698,1.23908,69.1342,0.7847,0.98,0.8259
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,9,1.02956,1.1675,76.0278,0.7538,0.98,0.8447
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,10,0.94137,1.01903,91.3801,0.7384,0.3572,0.8738
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,11,0.8962,1.04764,73.9405,0.7851,0.98,0.8545
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,12,0.83733,0.95644,79.8831,0.7506,0.8915,0.8387
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,13,0.81518,0.84722,93.1849,0.7305,0.2455,0.8442
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,14,0.7386,0.84747,77.1154,0.7825,0.98,0.847
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,15,0.70733,0.81013,82.5824,0.7764,0.7262,0.8435
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,16,0.68353,0.71898,94.2792,0.7924,0.2789,0.8472
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,17,0.61191,0.70373,78.0035,0.8226,0.8504,0.8127
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,18,0.57312,0.63961,84.9657,0.7794,0.6402,0.8517
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,19,0.54496,0.54756,95.4673,0.7533,0.2262,0.8543
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,20,0.50882,0.58196,81.467,0.7629,0.7393,0.8658
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,21,0.49135,0.56159,85.9936,0.7658,0.57,0.8485
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,22,0.44737,0.49571,96.8187,0.863,0.1511,0.8374
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,23,0.42873,0.50733,84.443,0.8091,0.6809,0.8328
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,24,0.40665,0.46717,88.0018,0.8464,0.6725,0.8454
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,25,0.3734,0.39109,94.8151,0.7845,0.2341,0.8516
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,26,0.35501,0.44774,74.0967,0.8127,0.9713,0.8745
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,27,0.32997,0.39762,81.275,0.8199,0.8307,0.8294
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,28,0.30755,0.32734,96.0264,0.7709,0.0964,0.8705
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,29,0.27539,0.36309,78.0953,0.8191,0.9068,0.8602
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,30,0.26484,0.36142,83.9792,0.8198,0.6183,0.8505
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,31,0.25898,0.25381,97.2545,0.8042,0.1391,0.8424
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,32,0.23822,0.29817,81.385,0.8064,0.7807,0.8594
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,33,0.2436,0.26963,86.0936,0.8136,0.5978,0.8061
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,34,0.21015,0.2262,96.975,0.8011,0.1593,0.8419
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,35,0.1818,0.25373,81.2719,0.8135,0.7783,0.8605
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,36,0.18504,0.24087,86.5327,0.8177,0.587,0.864
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,37,0.16687,0.18441,97.5573,0.7854,0.0983,0.8313
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,38,0.14775,0.20874,83.1035,0.8503,0.745,0.8435
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,39,0.15027,0.17714,87.57,0.8226,0.5519,0.8605
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,40,0.14281,0.16073,97.9404,0.9005,0.0735,0.853
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,41,0.14147,0.19464,86.8378,0.8822,0.5912,0.8315
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,42,0.14539,0.18168,89.1488,0.8787,0.4689,0.8224
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,43,0.13854,0.10905,96.5092,0.8308,0.1294,0.8389
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,44,0.12457,0.17035,75.9789,0.8191,0.9464,0.844
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,45,0.09563,0.16243,81.1891,0.8572,0.7936,0.8386
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,46,0.08812,0.09686,97.3659,0.8391,0.0562,0.8307
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,47,0.08645,0.15163,79.6738,0.8383,0.82,0.8598
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,48,0.06221,0.13617,84.9095,0.8214,0.7101,0.8285
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,49,0.09993,0.09269,97.7844,0.8305,0.0901,0.8383
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,50,0.09597,0.18055,82.2747,0.8385,0.6719,0.8404
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,51,0.0674,0.10611,86.0329,0.8576,0.5795,0.8567
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,52,0.08436,0.07259,97.8834,0.8687,0.02,0.8565
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,53,0.08492,0.14765,81.4504,0.843,0.6656,0.8571
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,54,0.06389,0.11425,87.9379,0.8839,0.5119,0.8286
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,55,0.06395,0.04771,98.19,0.899,0.0731,0.8309
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,56,0.04777,0.08257,84.4519,0.8769,0.6898,0.8761
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,57,0.05673,0.11736,88.3045,0.8854,0.5017,0.8807
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,58,0.03203,0.03902,98.919,0.9231,0.0702,0.8271
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,59,0.03973,0.06576,86.602,0.9075,0.5096,0.83
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,60,0.06222,0.01843,89.3828,0.9325,0.42,0.8423
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,1,1.69559,1.84631,84.0272,0.7585,0.6423,0.8384
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,2,1.5867,1.76367,65.3326,0.758,0.98,0.8442
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,3,1.5241,1.6717,71.6709,0.7895,0.98,0.8626
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,4,1.40833,1.50896,87.6323,0.7836,0.4995,0.8568
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,5,1.32036,1.47973,70.6188,0.7542,0.98,0.894
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,6,1.24024,1.3844,77.2221,0.7439,0.9175,0.85
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,7,1.16733,1.24281,90.5026,0.7486,0.3342,0.8438
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,8,1.0898,1.24184,74.4189,0.7494,0.98,0.857
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,9,1.00911,1.11864,80.0445,0.7948,0.8976,0.8393
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,10,0.99552,1.05443,92.0029,0.7846,0.3517,0.8307
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,11,0.92096,1.03144,76.6613,0.7905,0.98,0.8381
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,12,0.84254,0.94709,82.798,0.7727,0.7139,0.8771
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,13,0.77424,0.82686,93.7256,0.7986,0.2589,0.8634
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,14,0.74865,0.85126,79.2307,0.7835,0.8201,0.8493
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,15,0.70219,0.76679,83.9506,0.791,0.6209,0.8248
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,16,0.67035,0.65898,94.9442,0.7865,0.1931,0.87
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,17,0.63724,0.67559,82.8483,0.8479,0.6927,0.829
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,18,0.58178,0.66565,86.1127,0.8505,0.5175,0.8359
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,19,0.52834,0.57246,93.4574,0.7803,0.2067,0.8725
run_20260601_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260601,20,0.55104,0.62713,72.5791,0.779,0.98,0.8093
run_20260601_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260601,21,0.49035,0.55217,80.0525,0.8185,0.8027,0.8408
run_20260601_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260601,22,0.44421,0.49282,95.2057,0.813,0.2387,0.8368
run_20260601_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260601,23,0.41284,0.50569,77.7005,0.7899,0.9692,0.8675
run_20260601_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260601,24,0.40049,0.48639,83.7281,0.7691,0.7022,0.8238
run_20260601_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260601,25,0.3794,0.39697,96.4367,0.8098,0.1968,0.861
run_20260601_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260601,26,0.34352,0.39325,80.502,0.8164,0.7821,0.8745
run_20260601_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260601,27,0.34367,0.39196,85.9725,0.7723,0.6101,0.8675
run_20260601_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260601,28,0.3074,0.31359,96.3845,0.8191,0.2067,0.8737
run_20260601_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260601,29,0.26761,0.35804,80.0959,0.8239,0.8547,0.8501
run_20260601_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260601,30,0.28128,0.32719,86.7514,0.8028,0.5424,0.8772
run_20260601_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260601,31,0.25795,0.25112,97.2127,0.8056,0.1648,0.8299
run_20260601_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260601,32,0.25562,0.29179,83.2034,0.7849,0.7794,0.8454
run_20260601_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260601,33,0.24204,0.27571,86.597,0.8653,0.4568,0.8341
run_20260601_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260601,34,0.2137,0.18821,97.9979,0.8613,0.2278,0.8571
run_20260601_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260601,35,0.20397,0.27324,86.2217,0.9046,0.5164,0.8571
run_20260601_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260601,36,0.17834,0.2306,88.7886,0.8853,0.4019,0.8604
run_20260607_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260607,37,0.17633,0.17392,95.799,0.8373,0.1938,0.8378
run_20260607_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260607,38,0.157,0.25491,75.0238,0.8315,0.98,0.8418
run_20260607_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260607,39,0.13814,0.23488,81.436,0.8696,0.8491,0.8254
run_20260607_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260607,40,0.14325,0.16439,97.0408,0.8088,0.0592,0.8836
run_20260607_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260607,41,0.13735,0.19732,79.1685,0.8253,0.8527,0.8693
run_20260607_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260607,42,0.11989,0.20401,84.5072,0.8478,0.5748,0.8699
run_20260607_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260607,43,0.11049,0.1387,97.6006,0.8285,0.1096,0.8462
run_20260607_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260607,44,0.09179,0.19929,81.319,0.7925,0.7977,0.8796
run_20260607_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260607,45,0.09669,0.17545,87.5609,0.8307,0.5846,0.8468
run_20260607_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260607,46,0.09318,0.1074,97.3264,0.8225,0.1896,0.8679
run_20260607_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260607,47,0.07925,0.14669,81.6544,0.8345,0.7204,0.8695
run_20260607_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260607,48,0.10214,0.13351,87.3901,0.8241,0.6027,0.8752
run_20260607_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260607,49,0.08363,0.06254,97.9899,0.8836,0.0978,0.8407
run_20260607_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260607,50,0.08941,0.14423,83.753,0.8293,0.6378,0.8677
run_20260607_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260607,51,0.05777,0.11133,88.015,0.863,0.4958,0.8542
run_20260607_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260607,52,0.04009,0.04708,98.5227,0.9232,0.0602,0.8608
run_20260607_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260607,53,0.07049,0.10373,86.2365,0.9103,0.5618,0.849
run_20260607_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260607,54,0.04048,0.10756,89.3447,0.8855,0.5365,0.8676
run_20260614_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260614,55,0.04914,0.04012,96.2114,0.8437,0.1502,0.8901
run_20260614_PlantDoc_ResNet-50,PlantDoc,ResNet-50,20260614,56,0.0453,0.11395,76.24,0.8428,0.9363,0.8425
run_20260614_CUB-200-2011_ResNet-50,CUB-200-2011,ResNet-50,20260614,57,0.03394,0.10459,83.0071,0.8445,0.6912,0.8512
run_20260614_PlantVillage_EfficientNet-B3,PlantVillage,EfficientNet-B3,20260614,58,0.04556,0.06162,97.5507,0.8431,0.1846,0.8706
run_20260614_PlantDoc_EfficientNet-B3,PlantDoc,EfficientNet-B3,20260614,59,0.03853,0.1232,79.741,0.8893,0.8428,0.8051
run_20260614_CUB-200-2011_EfficientNet-B3,CUB-200-2011,EfficientNet-B3,20260614,60,0.03864,0.09102,85.3089,0.8928,0.6548,0.8483
run_20260614_PlantVillage_ConvNeXt-Tiny,PlantVillage,ConvNeXt-Tiny,20260614,1,1.71528,1.83684,85.7508,0.7543,0.5979,0.8757
run_20260614_PlantDoc_ConvNeXt-Tiny,PlantDoc,ConvNeXt-Tiny,20260614,2,1.57194,1.76338,70.6052,0.8002,0.98,0.8483
run_20260614_CUB-200-2011_ConvNeXt-Tiny,CUB-200-2011,ConvNeXt-Tiny,20260614,3,1.49072,1.64703,75.8802,0.7522,0.98,0.8458
run_20260614_PlantVillage_Swin-Tiny,PlantVillage,Swin-Tiny,20260614,4,1.39107,1.51542,88.0344,0.7564,0.5512,0.8446
run_20260614_PlantDoc_Swin-Tiny,PlantDoc,Swin-Tiny,20260614,5,1.30053,1.45247,72.7598,0.7743,0.98,0.8452
run_20260614_CUB-200-2011_Swin-Tiny,CUB-200-2011,Swin-Tiny,20260614,6,1.24714,1.39755,79.3432,0.7697,0.8562,0.8161
run_20260614_PlantVillage_ConvNeXtplusARM,PlantVillage,ConvNeXt+ARM,20260614,7,1.18537,1.22884,90.7922,0.7517,0.4969,0.8415
run_20260614_PlantDoc_ConvNeXtplusARM,PlantDoc,ConvNeXt+ARM,20260614,8,1.07147,1.2022,76.5501,0.7965,0.9402,0.848
run_20260614_CUB-200-2011_ConvNeXtplusARM,CUB-200-2011,ConvNeXt+ARM,20260614,9,0.99684,1.1591,81.1232,0.727,0.7697,0.8302
run_20260614_PlantVillage_UAMP-Net,PlantVillage,UAMP-Net,20260614,10,0.98721,1.0198,92.9037,0.8354,0.3504,0.8027
run_20260614_PlantDoc_UAMP-Net,PlantDoc,UAMP-Net,20260614,11,0.90655,1.01779,81.346,0.8316,0.7899,0.8234
run_20260614_CUB-200-2011_UAMP-Net,CUB-200-2011,UAMP-Net,20260614,12,0.87011,0.9305,84.5425,0.8245,0.6653,0.842
run_20260601_PlantVillage_ResNet-50,PlantVillage,ResNet-50,20260601,13,0.78173,0.87326,91.8874,0.7618,0.2642,0.8558
